th,year,dstrct_id,dstrct_Kanji,当落,Win(1:3),vote,vote_pcnt,candidate_name,gender,DOB,terms,party,派閥,派閥系統,新旧,推薦
41,1996,id03_11_10,埼玉県１０区,-,3,3355,2.1,和田敏,,,,合,,,新,
41,1996,id03_11_11,埼玉県１１区,当,1,78705,39.1,加藤卓二,,,5,自,三,清和会,前,
41,1996,id03_11_11,埼玉県１１区,-,3,51775,25.7,田並胤明,,,,無,社,,元,新進・民主・公明・自連
41,1996,id03_11_11,埼玉県１１区,-,3,37444,18.6,小泉龍司,男,1952/9/17 0:00,,無,,,新,
41,1996,id03_11_11,埼玉県１１区,-,3,18336,9.1,平沢義郎,,,,共,,,新,
41,1996,id03_11_11,埼玉県１１区,-,3,10044,5,加藤裕康,,,,無,,,新,
41,1996,id03_11_11,埼玉県１１区,-,3,4769,2.4,新井勝,,,,会,社,,新,
41,1996,id03_11_12,埼玉県１２区,当,1,76105,40.4,増田敏男,,,3,進,生,,前,
41,1996,id03_11_12,埼玉県１２区,-,3,72827,38.6,小島敏男,男,1939/11/11 0:00,,自,,,新,
41,1996,id03_11_12,埼玉県１２区,-,3,20241,10.7,丸井八千代,,,,共,,,新,
41,1996,id03_11_12,埼玉県１２区,-,3,19369,10.3,門田俊夫,,,,合,,,新,
41,1996,id03_11_13,埼玉県１３区,当,1,112112,58.6,土屋品子,女,1952/2/9 0:00,1,無,,,新,
41,1996,id03_11_13,埼玉県１３区,-,3,50295,26.3,瀬戸井誠,,,,共,,,新,
41,1996,id03_11_13,埼玉県１３区,-,3,16303,8.5,山口節生,男,1949/9/26 0:00,,無,,,新,
41,1996,id03_11_13,埼玉県１３区,-,3,12636,6.6,宮川敏明,,,,合,,,新,
41,1996,id03_11_14,埼玉県１４区,当,1,77260,39.9,三ツ林弥太郎,,,10,自,三,清和会,前,
41,1996,id03_11_14,埼玉県１４区,-,3,76121,39.3,山田英介,,,,進,公,,前,
41,1996,id03_11_14,埼玉県１４区,-,3,34718,17.9,山田弘吉,,,,共,,,新,
41,1996,id03_11_14,埼玉県１４区,-,3,5689,2.9,鳥海裕,,,,合,,,新,
41,1996,id04_14_01,神奈川県１区,当,1,55360,26.4,松本純,男,1950/4/11 0:00,1,自,,,新,
41,1996,id04_14_01,神奈川県１区,比当,2,54494,26,佐藤謙一郎,男,1947/3/8 0:00,,民,さ,,前,
41,1996,id04_14_01,神奈川県１区,-,3,50684,24.2,岡部正久,,,,進,,,新,
41,1996,id04_14_01,神奈川県１区,-,3,26686,12.7,田村キミ子,,,,共,,,新,
41,1996,id04_14_01,神奈川県１区,-,3,22236,10.6,林由美子,,,,社,,,新,
41,1996,id04_14_02,神奈川県２区,当,1,70459,32.2,菅義偉,男,1948/12/6 0:00,1,自,,,新,
41,1996,id04_14_02,神奈川県２区,-,3,65905,30.2,上田晃弘,,,,進,公,,前,
41,1996,id04_14_02,神奈川県２区,-,3,44184,20.2,大出彰,男,1950/11/19 0:00,,民,社,,新,
41,1996,id04_14_02,神奈川県２区,-,3,30550,14,三輪智恵美,女,1953/12/23 0:00,,共,,,新,
41,1996,id04_14_02,神奈川県２区,-,3,5855,2.7,松永靖彦,,,,会,社,,新,
41,1996,id04_14_02,神奈川県２区,-,3,1555,0.7,叶屋友基,,,,合,,,新,
41,1996,id04_14_03,神奈川県３区,当,1,60360,31.3,西川知雄,,,1,進,,,新,
41,1996,id04_14_03,神奈川県３区,比当,2,56700,29.4,小此木八郎,男,1965/6/22 0:00,,自,渡,志帥会,前,
41,1996,id04_14_03,神奈川県３区,-,3,41750,21.7,加藤尚彦,男,1937/3/31 0:00,,民,さ,,新,さきがけ
41,1996,id04_14_03,神奈川県３区,-,3,27258,14.1,倉崎武二,,,,共,,,新,
41,1996,id04_14_03,神奈川県３区,-,3,5426,2.8,秋田信弘,,,,会,社,,新,
41,1996,id04_14_03,神奈川県３区,-,3,1291,0.7,沢口秀真,,,,合,,,新,
41,1996,id04_14_04,神奈川県４区,当,1,46389,25.1,飯島忠義,,,1,自,,,新,
41,1996,id04_14_04,神奈川県４区,-,3,38725,20.9,浅尾慶一郎,男,1964/2/11 0:00,,進,,,新,
41,1996,id04_14_04,神奈川県４区,-,3,29967,16.2,中島章夫,,,,民,さ,,前,さきがけ
41,1996,id04_14_04,神奈川県４区,-,3,28656,15.5,長島一由,男,1967/1/18 0:00,,無,,,新,
41,1996,id04_14_04,神奈川県４区,-,3,21681,11.7,宇都宮寧子,,,,共,,,新,
41,1996,id04_14_04,神奈川県４区,-,3,19464,10.5,高野良裕,男,1948/1/23 0:00,,合,,,新,
41,1996,id04_14_05,神奈川県５区,当,1,81289,35.9,田中慶秋,男,1938/3/6 0:00,3,進,民,,元,
41,1996,id04_14_05,神奈川県５区,-,3,58732,25.9,鈴木一誠,,,,自,,,新,
41,1996,id04_14_05,神奈川県５区,-,3,49369,21.8,浅利治,,,,民,,,新,自連
41,1996,id04_14_05,神奈川県５区,比当,2,37263,16.4,大森猛,男,1944/9/18 0:00,,共,,,新,
41,1996,id04_14_06,神奈川県６区,当,1,60290,31,池田元久,男,1940/12/20 0:00,2,民,社,,元,
41,1996,id04_14_06,神奈川県６区,-,3,55182,28.4,土田龍司,男,1952/5/2 0:00,,進,生,,前,
41,1996,id04_14_06,神奈川県６区,-,3,50411,25.9,山東昭子,,,,自,,,新,
41,1996,id04_14_06,神奈川県６区,-,3,26316,13.5,堀野祐吉,,,,共,,,新,
41,1996,id04_14_06,神奈川県６区,-,3,2410,1.2,大川敏彦,,,,合,,,新,
41,1996,id04_14_07,神奈川県７区,当,1,75599,33.8,鈴木恒夫,男,1941/2/10 0:00,3,自,,,元,
41,1996,id04_14_07,神奈川県７区,-,3,54275,24.3,鈴木照通,,,,進,,,新,
41,1996,id04_14_07,神奈川県７区,-,3,50365,22.5,首藤信彦,男,1945/4/5 0:00,,民,,,新,
41,1996,id04_14_07,神奈川県７区,-,3,28811,12.9,高橋和十,,,,共,,,新,
41,1996,id04_14_07,神奈川県７区,-,3,12258,5.5,計屋圭宏,男,1945/1/15 0:00,,無,,,新,
41,1996,id04_14_07,神奈川県７区,-,3,2120,0.9,宮川喬,,,,合,,,新,
41,1996,id04_14_08,神奈川県８区,当,1,66313,35.9,中田宏,男,1964/9/20 0:00,2,進,日,,前,
41,1996,id04_14_08,神奈川県８区,-,3,39862,21.6,松崎正策,,,,自,,,新,
41,1996,id04_14_08,神奈川県８区,-,3,34130,18.5,清水雅子,,,,民,,,新,
41,1996,id04_14_08,神奈川県８区,比当,2,22806,12.4,伊藤茂,,,,社,,,前,
41,1996,id04_14_08,神奈川県８区,-,3,19703,10.7,宇野スマ子,,,,共,,,新,
41,1996,id04_14_08,神奈川県８区,-,3,1770,1,佐々木健二,,,,合,,,新,
41,1996,id04_14_09,神奈川県９区,当,1,72147,35.1,松沢成文,,,2,進,生,,前,
41,1996,id04_14_09,神奈川県９区,-,3,50423,24.5,小川栄一,,,,自,,,新,
41,1996,id04_14_09,神奈川県９区,-,3,46782,22.7,小西正典,,,,民,社,,新,
41,1996,id04_14_09,神奈川県９区,-,3,33596,16.3,藤井一夫,,,,共,,,新,
41,1996,id04_14_09,神奈川県９区,-,3,2788,1.4,高木規,,,,合,,,新,
41,1996,id04_14_10,神奈川県１０区,当,1,70276,31.2,永井英慈,,,2,進,日,,前,
41,1996,id04_14_10,神奈川県１０区,比当,2,68892,30.6,田中和徳,男,1949/1/21 0:00,,自,,,新,
41,1996,id04_14_10,神奈川県１０区,比当,2,48488,21.5,中路雅弘,,,,共,,,元,
41,1996,id04_14_10,神奈川県１０区,-,3,35101,15.6,柴田久史,,,,民,,,新,
41,1996,id04_14_10,神奈川県１０区,-,3,2406,1.1,岩城伸明,,,,合,,,新,
41,1996,id04_14_11,神奈川県１１区,当,1,118955,58.2,小泉純一郎,男,1942/1/8 0:00,9,自,三,清和会,前,
41,1996,id04_14_11,神奈川県１１区,-,3,53523,26.2,宮地忠継,,,,進,,,新,
41,1996,id04_14_11,神奈川県１１区,-,3,27518,13.5,吉田光孝,,,,共,,,新,
41,1996,id04_14_11,神奈川県１１区,-,3,4552,2.2,秦誠一,,,,合,,,新,
41,1996,id04_14_12,神奈川県１２区,当,1,51360,30.7,桜井郁三,男,1944/4/10 0:00,1,自,,,新,
41,1996,id04_14_12,神奈川県１２区,-,3,50511,30.1,江崎洋一郎,男,1958/4/20 0:00,,進,,,新,
41,1996,id04_14_12,神奈川県１２区,-,3,40523,24.2,原田尚武,,,,民,,,新,
41,1996,id04_14_12,神奈川県１２区,-,3,25143,15,桑原正一,,,,共,,,新,
41,1996,id04_14_13,神奈川県１３区,当,1,73773,34,冨沢篤紘,,,1,進,自,,新,
41,1996,id04_14_13,神奈川県１３区,比当,2,72022,33.2,甘利明,男,1949/8/27 0:00,,自,渡,志帥会,前,
41,1996,id04_14_13,神奈川県１３区,-,3,32928,15.2,小山順子,,,,民,,,新,
41,1996,id04_14_13,神奈川県１３区,-,3,24895,11.5,上田博之,,,,共,,,新,
41,1996,id04_14_13,神奈川県１３区,-,3,8413,3.9,平岡幸雄,,,,会,社,,新,
41,1996,id04_14_13,神奈川県１３区,-,3,4775,2.2,清水正法,,,,合,,,新,
41,1996,id04_14_14,神奈川県１４区,当,1,83010,36.9,藤井裕久,男,1932/6/24 0:00,3,進,生,,前,
41,1996,id04_14_14,神奈川県１４区,-,3,52567,23.4,中本太衛,男,1965/7/26 0:00,,自,,,新,
41,1996,id04_14_14,神奈川県１４区,-,3,51597,22.9,鈴木毅,,,,民,社,,新,
41,1996,id04_14_14,神奈川県１４区,-,3,33722,15,志賀紳,,,,共,,,新,
41,1996,id04_14_14,神奈川県１４区,-,3,4038,1.8,小池康修,,,,合,,,新,
41,1996,id04_14_15,神奈川県１５区,当,1,84723,36.4,河野太郎,男,1963/1/10 0:00,1,自,,,新,
41,1996,id04_14_15,神奈川県１５区,-,3,71426,30.7,池田東一郎,男,1961/7/31 0:00,,進,,,新,
41,1996,id04_14_15,神奈川県１５区,-,3,47506,20.4,富塚三夫,,,,民,社,,元,
41,1996,id04_14_15,神奈川県１５区,-,3,28820,12.4,山本一雄,,,,共,,,新,
41,1996,id04_14_16,神奈川県１６区,当,1,88325,51.1,亀井善之,男,1936/4/30 0:00,6,自,渡,志帥会,前,
41,1996,id04_14_16,神奈川県１６区,-,3,36295,21,寺地秀己,,,,進,生,,新,
41,1996,id04_14_16,神奈川県１６区,-,3,26799,15.5,小泉晨一,,,,合,日,,前,民主
41,1996,id04_14_16,神奈川県１６区,-,3,21264,12.3,青井功,,,,共,,,新,
41,1996,id04_14_17,神奈川県１７区,当,1,105282,44.7,河野洋平,男,1937/1/15 0:00,11,自,宮,宏池会,前,
41,1996,id04_14_17,神奈川県１７区,-,3,59005,25.1,露木順一,男,1955/11/6 0:00,,無,,,新,民主
41,1996,id04_14_17,神奈川県１７区,-,3,49419,21,斎藤尚之,,,,進,,,新,
41,1996,id04_14_17,神奈川県１７区,-,3,21572,9.2,小沢睦夫,,,,共,,,新,
41,1996,id04_12_01,千葉県１区,当,1,77679,42.7,臼井日出男,男,1939/1/3 0:00,6,自,河,志公会,前,
41,1996,id04_12_01,千葉県１区,-,3,40094,22,村井実,,,,進,,,新,
41,1996,id04_12_01,千葉県１区,-,3,31226,17.2,木田直子,,,,民,,,新,
41,1996,id04_12_01,千葉県１区,-,3,25612,14.1,野村裕,,,,共,,,新,
41,1996,id04_12_01,千葉県１区,-,3,5206,2.9,半沢勝男,,,,会,社,,新,
41,1996,id04_12_01,千葉県１区,-,3,2059,1.1,村田英保,,,,合,,,新,
41,1996,id04_12_02,千葉県２区,当,1,75939,37.1,江口一雄,,,3,自,,,元,
41,1996,id04_12_02,千葉県２区,-,3,60401,29.5,仲村和平,,,,進,,,新,
41,1996,id04_12_02,千葉県２区,-,3,34172,16.7,森島丈裕,,,,民,市,,新,
41,1996,id04_12_02,千葉県２区,-,3,31862,15.6,天木繁男,,,,共,,,新,
41,1996,id04_12_02,千葉県２区,-,3,2320,1.1,川元辰義,,,,合,,,新,
41,1996,id04_12_03,千葉県３区,当,1,84846,39.9,岡島正之,,,4,進,生,,前,
41,1996,id04_12_03,千葉県３区,-,3,73254,34.5,松野博一,男,1962/9/13 0:00,,自,,,新,
41,1996,id04_12_03,千葉県３区,-,3,30691,14.4,千葉通子,,,,共,,,新,
41,1996,id04_12_03,千葉県３区,-,3,22068,10.4,竹内圭司,,,,民,さ,,新,
41,1996,id04_12_03,千葉県３区,-,3,1765,0.8,東三元,,,,合,,,新,
41,1996,id04_12_04,千葉県４区,当,1,73792,32,田中昭一,,,1,自,,,新,
41,1996,id04_12_04,千葉県４区,-,3,73687,31.9,野田佳彦,男,1957/5/20 0:00,,進,日,,前,
41,1996,id04_12_04,千葉県４区,-,3,45924,19.9,小島孝之,,,,民,民,,新,自連
41,1996,id04_12_04,千葉県４区,-,3,37300,16.2,丸山慎一,,,,共,,,新,
41,1996,id04_12_05,千葉県５区,当,1,67032,32.2,田中甲,男,1957/1/8 0:00,2,民,さ,,前,
41,1996,id04_12_05,千葉県５区,-,3,62951,30.3,狩野勝,,,,自,三,清和会,前,
41,1996,id04_12_05,千葉県５区,-,3,43682,21,中津川博郷,男,1949/4/12 0:00,,進,生,,新,
41,1996,id04_12_05,千葉県５区,-,3,25586,12.3,小沢剛,,,,共,,,新,
41,1996,id04_12_05,千葉県５区,-,3,7319,3.5,豊田勝彦,,,,会,社,,新,
41,1996,id04_12_05,千葉県５区,-,3,1311,0.6,本橋千明,,,,合,,,新,
41,1996,id04_12_06,千葉県６区,当,1,60801,39.2,渡辺博道,男,1950/8/3 0:00,1,自,,,新,
41,1996,id04_12_06,千葉県６区,比当,2,55272,35.7,生方幸夫,男,1947/10/31 0:00,,民,さ,,新,さきがけ
41,1996,id04_12_06,千葉県６区,-,3,31588,20.4,中嶋誠,,,,共,,,新,
41,1996,id04_12_06,千葉県６区,-,3,7352,4.7,阿部スミコ,,,,合,,,新,
41,1996,id04_12_07,千葉県７区,当,1,71306,36.4,松本和那,,,1,自,,,新,
41,1996,id04_12_07,千葉県７区,-,3,53484,27.3,宮本悦朗,,,,進,,,新,
41,1996,id04_12_07,千葉県７区,-,3,41980,21.4,湯浅和子,,,,民,社,,新,
41,1996,id04_12_07,千葉県７区,-,3,26242,13.4,若王子博夫,,,,共,,,新,
41,1996,id04_12_07,千葉県７区,-,3,2968,1.5,今泉理,,,,合,,,新,
41,1996,id04_12_08,千葉県８区,当,1,69539,34,桜田義孝,男,1949/12/20 0:00,1,自,,,新,
41,1996,id04_12_08,千葉県８区,-,3,62740,30.7,長浜博行,男,1958/10/20 0:00,,進,日,,前,
41,1996,id04_12_08,千葉県８区,-,3,40103,19.6,早川幸彦,,,,民,社,,新,
41,1996,id04_12_08,千葉県８区,-,3,29884,14.6,加藤英雄,男,1953/4/12 0:00,,共,,,新,
41,1996,id04_12_08,千葉県８区,-,3,2284,1.1,松本英征,,,,合,,,新,
41,1996,id04_12_09,千葉県９区,当,1,79539,36.3,実川幸夫,男,1943/10/14 0:00,2,進,生,,前,
41,1996,id04_12_09,千葉県９区,-,3,75667,34.5,水野賢一,男,1966/7/21 0:00,,自,,,新,
41,1996,id04_12_09,千葉県９区,-,3,35211,16.1,多田育民,,,,民,さ,,新,
41,1996,id04_12_09,千葉県９区,-,3,28937,13.2,関和夫,,,,共,,,新,
41,1996,id04_12_10,千葉県１０区,当,1,114010,63.9,林幹雄,男,1947/1/3 0:00,2,自,渡,志帥会,前,
41,1996,id04_12_10,千葉県１０区,-,3,44408,24.9,須藤浩,男,1957/7/6 0:00,,進,日,,前,
41,1996,id04_12_10,千葉県１０区,-,3,17234,9.7,一河普,,,,共,,,新,
41,1996,id04_12_10,千葉県１０区,-,3,2854,1.6,川村康之,,,,合,,,新,
41,1996,id04_12_11,千葉県１１区,当,1,116195,61.6,森英介,男,1948/8/31 0:00,3,自,宮,宏池会,前,
41,1996,id04_12_11,千葉県１１区,-,3,45894,24.3,初谷幸一,,,,進,,,新,
41,1996,id04_12_11,千葉県１１区,-,3,21954,11.6,飯村毬子,,,,共,,,新,
41,1996,id04_12_11,千葉県１１区,-,3,4600,2.4,原直子,,,,合,,,新,
41,1996,id04_12_12,千葉県１２区,当,1,102570,54,浜田靖一,男,1955/10/21 0:00,2,自,渡,志帥会,前,
41,1996,id04_12_12,千葉県１２区,-,3,61083,32.2,森田恵,,,,民,,,新,
41,1996,id04_12_12,千葉県１２区,-,3,26149,13.8,川上謹一,,,,共,,,新,
41,1996,id04_19_01,山梨県１区,当,1,52111,38.9,中尾栄一,,,10,自,渡,志帥会,前,
41,1996,id04_19_01,山梨県１区,-,3,45288,33.8,輿石東,,,,民,社,,前,
41,1996,id04_19_01,山梨県１区,-,3,25265,18.9,後藤斎,男,1957/7/22 0:00,,進,,,新,
41,1996,id04_19_01,山梨県１区,-,3,10610,7.9,小越進,,,,共,,,新,
41,1996,id04_19_01,山梨県１区,-,3,753,0.6,市川重元,,,,合,,,新,
41,1996,id04_19_02,山梨県２区,当,1,90567,65.7,堀内光雄,男,1930/1/1 0:00,7,自,宮,宏池会,前,
41,1996,id04_19_02,山梨県２区,-,3,31825,23.1,杉本公文,,,,進,,,新,民主
41,1996,id04_19_02,山梨県２区,-,3,15553,11.3,秋山晃一,男,1953/5/9 0:00,,共,,,新,
41,1996,id04_19_03,山梨県３区,当,1,87683,69.2,横内正明,,,2,自,,,前,
41,1996,id04_19_03,山梨県３区,-,3,31737,25.1,長谷仁美,,,,共,,,新,
41,1996,id04_19_03,山梨県３区,-,3,7250,5.7,松崎泰夫,,,,合,,,新,
41,1996,id05_13_01,東京都１区,当,1,82098,39.2,与謝野馨,男,1938/8/22 0:00,7,自,渡,志帥会,前,
41,1996,id05_13_01,東京都１区,比当,2,63661,30.4,海江田万里,男,1949/2/26 0:00,,民,市,,前,
41,1996,id05_13_01,東京都１区,-,3,36308,17.3,大塚淳子,,,,共,,,新,
41,1996,id05_13_01,東京都１区,-,3,27424,13.1,柴野たいぞう,,,,進,生,,前,
41,1996,id05_13_02,東京都２区,当,1,88183,44.7,鳩山邦夫,男,1948/9/13 0:00,7,民,進,,前,
41,1996,id05_13_02,東京都２区,比当,2,68503,34.7,深谷隆司,男,1935/9/29 0:00,,自,渡,志帥会,前,
41,1996,id05_13_02,東京都２区,-,3,40461,20.5,中島束,男,1944/1/20 0:00,,共,,,新,
41,1996,id05_13_03,東京都３区,当,1,73055,32.2,栗本慎一郎,,,2,自,合,,前,自連
41,1996,id05_13_03,東京都３区,-,3,67653,29.8,松原仁,男,1956/7/31 0:00,,進,生,,新,
41,1996,id05_13_03,東京都３区,-,3,43263,19.1,若月秀人,,,,共,,,新,
41,1996,id05_13_03,東京都３区,-,3,35025,15.4,宇佐美登,男,1967/2/16 0:00,,さ,,,前,民主
41,1996,id05_13_03,東京都３区,-,3,7982,3.5,岩崎弥太郎,,,,無,,,新,
41,1996,id05_13_04,東京都４区,当,1,78805,38.2,新井将敬,,,4,無,進,,前,公明
41,1996,id05_13_04,東京都４区,-,3,46840,22.7,大内啓伍,,,,自,合,,前,
41,1996,id05_13_04,東京都４区,-,3,30522,14.8,小塙三男,,,,共,,,新,
41,1996,id05_13_04,東京都４区,-,3,23260,11.3,仲田明子,,,,民,社,,新,
41,1996,id05_13_04,東京都４区,-,3,21319,10.3,上田哲,,,,無,社,,元,
41,1996,id05_13_04,東京都４区,-,3,3367,1.6,河野統,,,,無,,,新,
41,1996,id05_13_04,東京都４区,-,3,2418,1.2,黒沢苗美,,,,会,,,新,
41,1996,id05_13_05,東京都５区,当,1,84731,37.9,小杉隆,男,1935/9/25 0:00,6,自,渡,志帥会,前,
41,1996,id05_13_05,東京都５区,-,3,51418,23,手塚仁雄,男,1966/9/14 0:00,,民,日,,新,
41,1996,id05_13_05,東京都５区,-,3,43347,19.4,野村沙知代,,,,進,,,新,
41,1996,id05_13_05,東京都５区,-,3,28514,12.8,渡辺信次,,,,共,,,新,
41,1996,id05_13_05,東京都５区,-,3,10861,4.9,戸沢二郎,,,,社,,,新,
41,1996,id05_13_05,東京都５区,-,3,4524,2,宮本尚美,,,,会,,,新,
41,1996,id05_13_06,東京都６区,当,1,82106,34.5,岩國哲人,男,1936/7/11 0:00,1,進,,,新,
41,1996,id05_13_06,東京都６区,比当,2,62518,26.2,越智通雄,,,,自,三,清和会,前,
41,1996,id05_13_06,東京都６区,比当,2,52014,21.8,石井紘基,,,,民,さ,,前,
41,1996,id05_13_06,東京都６区,-,3,29636,12.4,水無瀬攻,,,,共,,,新,
41,1996,id05_13_06,東京都６区,-,3,10384,4.4,大村博,,,,社,,,新,
41,1996,id05_13_06,東京都６区,-,3,1590,0.7,北里正治,,,,無,,,新,
41,1996,id05_13_07,東京都７区,当,1,65332,30.2,粕谷茂,,,9,自,宮,宏池会,前,
41,1996,id05_13_07,東京都７区,-,3,57220,26.4,三木立,,,,民,,,新,
41,1996,id05_13_07,東京都７区,-,3,47241,21.8,樋口俊一,男,1951/10/5 0:00,,進,日,,新,
41,1996,id05_13_07,東京都７区,-,3,39049,18,亀井清,,,,共,,,新,
41,1996,id05_13_07,東京都７区,-,3,7557,3.5,江原栄昭,,,,会,社,,新,
41,1996,id05_13_08,東京都８区,当,1,74856,32.7,石原伸晃,男,1957/4/19 0:00,3,自,三,清和会,前,
41,1996,id05_13_08,東京都８区,-,3,67670,29.5,山田宏,男,1958/1/8 0:00,,進,日,,前,
41,1996,id05_13_08,東京都８区,-,3,40677,17.8,八田和佳,,,,共,,,新,
41,1996,id05_13_08,東京都８区,-,3,37598,16.4,村田誠醇,,,,民,社,,新,
41,1996,id05_13_08,東京都８区,-,3,8324,3.6,辻毅,,,,無,,,新,
41,1996,id05_13_09,東京都９区,当,1,67657,30.7,吉田公一,男,1940/10/31 0:00,2,進,生,,前,
41,1996,id05_13_09,東京都９区,-,3,59668,27.1,小川敏夫,,,,民,さ,,新,
41,1996,id05_13_09,東京都９区,-,3,43766,19.9,ガッツ石松,,,,自,,,新,
41,1996,id05_13_09,東京都９区,-,3,37172,16.9,増村耕太郎,,,,共,,,新,
41,1996,id05_13_09,東京都９区,-,3,11808,5.4,坂藤朋夫,,,,社,,,新,
41,1996,id05_13_10,東京都１０区,当,1,52787,30.7,小林興起,男,1944/1/1 0:00,2,自,,,元,
41,1996,id05_13_10,東京都１０区,-,3,45536,26.4,鮫島宗明,男,1943/12/9 0:00,,進,日,,前,
41,1996,id05_13_10,東京都１０区,-,3,33480,19.4,長妻昭,男,1960/6/14 0:00,,民,さ,,新,さきがけ（支持）
41,1996,id05_13_10,東京都１０区,-,3,27230,15.8,中野顕,,,,共,,,新,
41,1996,id05_13_10,東京都１０区,-,3,8394,4.9,田中秀樹,,,,社,,,新,
41,1996,id05_13_10,東京都１０区,-,3,4745,2.8,鴨志田昭人,,,,無,,,新,
41,1996,id05_13_11,東京都１１区,当,1,68321,30.1,下村博文,男,1954/5/23 0:00,1,自,,,新,
41,1996,id05_13_11,東京都１１区,-,3,61221,27,古山和宏,,,,進,生,,新,
41,1996,id05_13_11,東京都１１区,比当,2,54559,24,中島武敏,,,,共,,,前,
41,1996,id05_13_11,東京都１１区,-,3,38454,16.9,渋谷修,男,1950/7/1 0:00,,民,さ,,元,さきがけ
41,1996,id05_13_11,東京都１１区,-,3,4470,2,西川進,,,,会,社,,新,
41,1996,id05_13_12,東京都１２区,当,1,61461,28.4,八代英太,男,1937/6/2 0:00,1,自,,,新,
41,1996,id05_13_12,東京都１２区,-,3,60289,27.9,沢たまき,,,,進,,,新,
41,1996,id05_13_12,東京都１２区,-,3,45858,21.2,飯田幸平,,,,共,,,新,
41,1996,id05_13_12,東京都１２区,-,3,38785,17.9,和田宗春,,,,民,さ,,新,
41,1996,id05_13_12,東京都１２区,-,3,5501,2.5,安田権寧,,,,無,日,,新,
41,1996,id05_13_12,東京都１２区,-,3,4456,2.1,富山栄子,,,,会,,,新,
41,1996,id05_13_13,東京都１３区,当,1,70697,35,鴨下一郎,男,1949/1/16 0:00,2,進,日,,前,
41,1996,id05_13_13,東京都１３区,-,3,65191,32.3,近藤信好,,,,自,,,新,
41,1996,id05_13_13,東京都１３区,-,3,41918,20.8,鈴木賢市,,,,共,,,新,
41,1996,id05_13_13,東京都１３区,-,3,24044,11.9,鈴木喜久子,,,,民,社,,元,
41,1996,id05_13_14,東京都１４区,当,1,60995,34.6,西川太一郎,,,2,進,生,,前,
41,1996,id05_13_14,東京都１４区,-,3,58581,33.2,松島みどり,女,1956/7/15 0:00,,自,,,新,
41,1996,id05_13_14,東京都１４区,-,3,32365,18.3,佐藤幸博,,,,共,,,新,
41,1996,id05_13_14,東京都１４区,-,3,24564,13.9,緒方浩,,,,民,社,,新,
41,1996,id05_13_15,東京都１５区,当,1,61701,36.4,柿沢弘治,,,6,自,合,,前,
41,1996,id05_13_15,東京都１５区,-,3,46969,27.7,黒柳明,,,,進,公,,新,
41,1996,id05_13_15,東京都１５区,-,3,29901,17.7,房宗治,,,,共,,,新,
41,1996,id05_13_15,東京都１５区,-,3,28181,16.6,大沢昇,,,,民,進,,新,
41,1996,id05_13_15,東京都１５区,-,3,2629,1.6,北浦義久,,,,無,進,,新,
41,1996,id05_13_16,東京都１６区,当,1,77753,39,島村宜伸,男,1934/3/27 0:00,7,自,渡,志帥会,前,
41,1996,id05_13_16,東京都１６区,-,3,64942,32.6,佐藤直子,,,,進,,,新,
41,1996,id05_13_16,東京都１６区,-,3,28805,14.4,井上和雄,男,1952/4/24 0:00,,民,さ,,新,
